,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LotConfig,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,Foundation,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,MiscFeature,MiscVal,MoSold,YrSold,SalePrice,SalePricev2
1275,90,0,95,11345,0,2,2,0,5,5,1948,1950,0,8,9,2,567,1,4,3,521,2,0,708,928,1,2,928,992,1920,0,0,2,0,4,2,10,0,1,1948,1,2,400,0,0,0,0,0,0,0,0,0,7,2007,137000,3
1276,60,0,0,12936,1,3,0,0,6,6,1972,1972,0,3,4,1,0,1,4,4,586,2,0,130,723,2,5,735,660,1395,0,1,1,1,3,1,6,1,4,1972,1,2,497,294,116,0,0,0,0,0,0,0,12,2009,162000,4
1277,80,0,0,17871,1,3,0,5,6,5,1967,1976,0,3,3,4,359,1,3,1,456,2,0,1152,1680,3,5,1724,0,1724,1,0,1,1,3,1,7,1,4,1967,3,2,480,0,0,0,0,0,0,0,0,0,6,2009,197900,4
1278,60,0,75,9473,0,0,0,0,8,5,2002,2002,0,0,0,4,0,0,4,5,587,2,0,324,1128,0,5,1128,903,2031,1,0,2,1,3,1,7,1,4,2002,3,2,577,0,211,0,0,0,0,0,0,0,3,2008,237000,5
1279,50,2,60,7500,0,0,0,2,4,4,1920,1950,0,1,1,1,0,1,4,2,8,2,0,698,698,2,2,698,430,1128,0,0,1,0,2,1,6,0,1,1980,3,2,528,30,0,164,0,0,0,0,0,0,4,2010,68400,2
1280,20,0,67,9808,1,0,0,1,7,5,2002,2002,0,0,0,4,110,0,4,5,567,2,0,785,1573,0,5,1573,0,1573,1,0,2,0,3,1,6,0,4,2002,3,2,544,0,72,0,0,0,0,0,0,0,3,2009,227000,5
1281,20,0,50,8049,1,3,0,1,7,5,1990,1990,1,3,3,4,54,1,4,1,588,2,0,256,1309,2,5,1339,0,1339,1,0,2,0,2,1,6,1,4,1990,2,2,484,0,58,0,0,90,0,0,0,0,7,2006,180000,4
1282,20,0,61,8800,1,0,0,1,5,7,1977,2008,0,3,3,1,0,1,2,6,589,4,144,364,1040,2,5,1040,0,1040,0,0,2,0,3,1,5,0,1,1977,1,2,484,0,0,0,0,288,0,0,0,0,9,2009,150500,4
1283,90,0,94,9400,0,2,2,0,6,5,1971,1971,3,1,2,1,0,1,3,2,8,2,0,912,912,2,5,912,912,1824,0,0,2,2,4,2,8,0,4,0,3,0,0,128,0,0,0,0,0,0,0,0,4,2010,139000,3
1284,50,0,50,9638,0,0,0,2,6,7,1919,1990,0,2,2,1,0,0,4,2,8,2,0,804,804,0,5,1699,748,2447,0,0,2,0,4,1,10,1,1,1969,1,1,336,272,0,42,0,116,0,0,0,0,3,2010,169000,4
1285,50,1,50,6000,0,0,0,2,6,6,1939,1950,0,1,1,1,0,1,4,2,8,2,0,780,780,0,1,825,587,1412,0,0,1,0,4,1,6,1,1,1939,1,1,280,45,0,0,0,0,0,0,0,0,5,2009,132500,3
1286,20,0,0,9790,0,0,0,1,6,5,1963,1963,1,3,3,4,451,1,4,1,65,4,81,678,1328,2,5,1328,0,1328,1,0,1,1,3,1,6,2,4,1963,1,2,528,0,26,0,0,0,0,0,0,0,6,2010,143000,3
1287,20,0,0,36500,1,0,0,1,5,5,1964,1964,0,2,5,3,621,1,3,3,515,2,0,812,1624,3,5,1582,0,1582,0,1,2,0,4,1,7,0,4,1964,1,2,390,168,198,0,0,0,0,0,0,0,6,2006,190000,4
1288,120,0,40,5664,1,0,3,1,8,5,2000,2000,0,6,6,1,0,0,4,5,590,2,0,343,1501,0,5,1659,0,1659,1,0,2,0,2,1,5,1,4,2000,2,2,499,212,59,0,0,0,0,0,0,0,10,2009,278000,6
1289,60,0,86,11065,1,0,0,0,8,5,2006,2006,0,0,0,2,788,0,2,2,8,2,0,1085,1085,0,5,1120,850,1970,0,0,2,1,3,1,8,1,2,2006,2,3,753,177,74,0,0,0,0,0,0,0,10,2006,281000,6
1290,80,0,0,14112,1,2,0,5,5,7,1964,1964,1,2,3,4,86,0,3,5,591,2,0,138,1152,2,5,1152,0,1152,1,0,1,0,3,1,6,1,4,1964,3,2,484,227,0,0,0,0,0,0,0,0,4,2010,180500,4
1291,160,1,21,1680,0,0,4,0,5,7,1972,1972,0,6,6,4,268,1,4,1,332,2,0,399,630,2,5,630,672,1302,0,0,2,1,3,1,6,0,1,1972,1,1,264,185,0,0,0,0,0,0,0,0,2,2009,119500,3
1292,70,1,60,6600,0,2,0,0,5,4,1892,1965,0,2,5,1,0,5,4,2,8,2,0,994,994,2,5,1378,994,2372,0,0,2,0,4,2,11,0,4,1985,3,1,432,0,287,0,0,0,0,0,0,0,12,2009,107500,3
1293,60,0,78,10140,0,0,0,0,7,5,1976,1976,0,3,3,1,0,0,4,5,592,2,0,638,832,2,5,832,832,1664,0,0,2,1,4,1,8,1,4,1976,3,2,528,0,28,0,0,259,0,2,0,0,3,2006,162900,4
1294,20,0,60,8172,0,0,0,1,5,7,1955,1990,1,5,4,1,0,1,4,3,593,2,0,697,864,2,5,864,0,864,1,0,1,0,2,1,5,0,1,1957,1,2,572,0,0,0,0,0,0,0,0,0,4,2006,115000,3
1295,20,0,70,8400,0,0,0,1,5,5,1968,1968,1,3,3,4,168,1,3,4,104,2,0,36,1052,1,5,1052,0,1052,1,0,1,1,3,1,5,0,4,1968,3,1,288,356,0,0,0,0,0,2,0,0,11,2006,138500,3
1296,20,0,80,8700,0,0,0,1,5,6,1963,1963,1,1,1,4,148,1,2,1,594,2,0,344,1120,1,5,1128,0,1128,1,0,2,0,3,1,6,0,4,1963,3,2,525,192,20,123,0,0,0,1,0,0,12,2008,155000,4
1297,180,1,35,3675,0,0,3,4,6,5,2005,2006,0,0,0,4,82,0,1,5,566,2,0,0,547,1,5,1072,0,1072,1,0,2,0,2,1,5,0,5,2005,2,2,525,0,44,0,0,0,0,0,0,0,6,2006,140000,3
1298,60,0,313,63887,3,2,0,0,10,5,2008,2008,1,9,8,2,796,0,1,5,595,2,0,466,6110,0,5,4692,950,5642,2,0,2,1,3,1,12,3,4,2008,2,2,1418,214,292,0,0,0,480,0,0,0,1,2008,160000,4
1299,20,0,75,7500,0,0,0,1,5,7,1959,1994,1,4,7,1,0,1,4,6,569,4,906,0,1246,0,5,1246,0,1246,1,0,1,1,3,1,6,0,4,1959,3,1,305,218,0,0,0,0,0,3,0,0,5,2010,154000,4
1300,60,0,0,10762,1,3,0,0,7,5,1999,1999,0,0,0,1,344,0,4,5,596,2,0,284,978,0,5,1005,978,1983,0,0,2,1,3,1,9,1,4,1999,2,2,490,0,0,0,0,0,0,0,0,0,5,2009,225000,5
1301,70,0,0,7500,1,0,0,0,6,7,1942,1950,0,2,5,1,0,1,4,4,566,2,0,224,771,3,5,753,741,1494,0,0,1,0,3,1,7,2,4,1942,1,1,213,0,0,0,0,224,0,0,0,0,11,2009,177500,4
1302,60,0,92,10120,0,0,0,0,8,5,1994,1994,1,0,0,4,391,0,4,5,519,2,0,425,1165,0,5,1203,1323,2526,1,0,2,1,4,1,8,1,4,1994,3,3,844,309,78,0,0,0,0,0,0,0,12,2006,290000,6
1303,20,0,73,8688,0,0,0,1,7,5,2005,2005,0,0,0,4,228,0,3,2,8,2,0,1616,1616,0,5,1616,0,1616,0,0,2,0,3,1,7,0,4,2005,3,3,834,208,59,0,0,0,0,0,0,0,4,2006,232000,5
1304,160,1,32,3363,0,0,3,0,7,5,2004,2004,0,0,0,2,117,0,4,2,8,2,0,976,976,0,5,976,732,1708,0,0,2,0,3,1,7,0,1,2004,1,2,380,0,40,0,0,0,0,0,0,0,4,2006,130000,3
1305,20,0,108,13173,1,2,0,1,9,5,2006,2007,1,0,0,2,300,0,4,5,597,2,0,80,1652,0,5,1652,0,1652,1,0,2,0,2,1,6,2,4,2006,2,2,840,404,102,0,0,0,0,0,0,0,11,2009,325000,7
1306,120,0,48,6955,1,0,3,1,7,5,2005,2006,0,0,0,2,94,0,4,2,8,2,0,1368,1368,0,5,1368,0,1368,0,0,2,0,2,1,6,1,4,2005,3,2,474,132,35,0,0,0,0,0,0,0,9,2006,202500,5
1307,20,0,60,8072,0,0,0,1,5,5,1994,1995,0,0,0,1,0,0,4,1,598,2,0,244,990,0,5,990,0,990,1,0,1,0,3,1,5,0,1,2000,1,2,480,0,64,0,0,0,0,0,0,0,5,2009,138000,3
1308,20,1,100,12000,0,0,0,1,5,7,1948,2005,0,1,1,1,0,1,4,5,313,3,608,172,924,0,5,1122,0,1122,1,0,1,0,2,1,6,0,4,1948,1,2,528,0,36,0,0,0,0,2,0,0,5,2008,147000,3
1309,20,0,0,7153,0,0,0,1,6,5,1991,1991,0,3,3,4,88,1,4,5,66,2,0,78,1278,1,5,1294,0,1294,1,0,2,0,3,1,6,0,4,1991,3,2,496,112,51,0,0,0,0,2,0,0,6,2008,179200,4
1310,20,0,100,17500,0,0,0,1,7,8,1959,2002,0,4,3,1,0,0,3,5,599,2,0,496,1902,2,5,1902,0,1902,1,0,2,0,3,1,7,2,4,1959,2,2,567,0,207,162,0,0,0,0,0,0,5,2010,335000,7
1311,20,0,68,8814,0,0,0,1,7,5,2005,2007,0,0,0,4,80,0,4,5,600,2,0,349,1274,0,5,1274,0,1274,1,0,2,0,3,1,6,0,4,2005,3,2,508,264,98,0,0,0,0,0,0,0,1,2007,203000,5
1312,60,0,0,9572,1,0,0,0,8,5,1990,1990,0,2,5,4,336,0,4,5,601,2,0,971,1453,0,5,1453,1357,2810,0,0,2,1,4,1,9,1,4,1990,3,2,750,500,0,0,0,0,0,0,0,0,6,2007,302000,7
1313,60,0,108,14774,1,2,0,0,9,5,1999,1999,0,0,0,4,165,0,4,2,8,2,0,1393,1393,0,5,1422,1177,2599,0,0,2,1,4,1,10,1,2,1999,2,3,779,668,30,0,0,0,0,0,0,0,5,2010,333168,7
1314,20,0,60,8190,0,0,0,1,4,6,1954,1954,1,2,5,1,0,1,4,3,5,2,0,216,948,0,5,948,0,948,1,0,1,0,3,1,5,1,1,1956,1,1,280,0,36,0,0,0,0,0,0,0,10,2007,119000,3
1315,60,0,85,11075,0,0,0,0,6,5,1969,1969,0,3,3,1,0,1,2,1,444,5,276,176,952,2,5,1092,1020,2112,0,0,2,1,4,1,9,2,4,1969,1,2,576,280,0,0,0,0,0,0,0,0,6,2008,206900,5
1316,20,0,61,10226,1,0,0,1,8,5,2008,2008,0,0,0,2,270,0,1,2,8,2,0,1622,1622,0,5,1630,0,1630,1,0,2,0,3,1,8,1,4,2008,3,3,860,172,42,0,0,0,0,0,0,0,1,2009,295493,6
1317,120,3,47,4230,0,2,3,1,7,5,2006,2007,0,0,0,1,0,0,4,2,8,2,0,1352,1352,0,5,1352,0,1352,0,0,2,0,2,1,5,1,4,2006,3,2,466,0,241,0,0,0,0,0,0,0,4,2007,208900,5
1318,20,0,0,14781,2,3,0,1,8,5,2001,2002,1,0,0,4,178,0,1,2,8,2,0,1753,1753,0,5,1787,0,1787,0,0,2,0,3,1,7,1,4,2001,3,3,748,198,150,0,0,0,0,0,0,0,8,2006,275000,6
1319,20,0,75,10215,0,0,0,1,4,5,1954,1954,1,2,5,4,132,0,4,1,554,2,0,372,864,0,5,948,0,948,0,0,1,0,3,1,5,0,4,1954,1,1,248,0,0,0,0,0,0,0,0,0,2,2007,111000,3
1320,20,0,70,8400,0,0,0,1,6,3,1957,1957,1,4,7,1,0,1,4,1,602,4,661,628,1478,1,5,1478,0,1478,1,0,1,1,3,1,6,2,4,1957,3,2,442,114,0,0,0,216,0,0,0,0,6,2009,156500,4
1321,20,0,0,6627,1,2,0,1,3,6,1949,1950,1,0,0,1,0,1,4,5,8,2,0,0,0,2,5,720,0,720,0,0,1,0,2,1,4,0,1,1955,1,1,287,0,0,0,0,0,0,0,0,0,7,2008,72500,2
1322,60,0,107,10186,1,0,0,0,7,5,1992,1992,0,3,3,1,0,0,4,5,356,2,0,76,750,0,5,1061,862,1923,1,0,2,1,3,1,8,1,4,1992,3,2,564,240,39,0,0,0,0,0,0,0,6,2010,190000,4
1323,30,0,50,5330,0,0,0,1,4,7,1940,1950,1,0,0,1,0,1,4,6,29,2,0,140,420,1,5,708,0,708,0,0,1,0,2,1,5,0,4,0,3,0,0,164,0,0,0,0,0,0,0,0,12,2009,82500,2
1324,20,0,75,9986,0,0,0,1,8,5,2006,2007,0,0,0,4,428,0,3,2,8,2,0,1795,1795,0,5,1795,0,1795,0,0,2,0,2,1,7,1,4,2007,3,3,895,0,49,0,0,0,0,0,0,0,2,2007,147000,3
1325,30,1,40,3636,0,0,0,1,4,4,1922,1950,0,8,9,1,0,2,4,2,8,2,0,796,796,3,5,796,0,796,0,0,1,0,2,1,5,0,4,0,3,0,0,0,0,100,0,0,0,1,0,0,1,2008,55000,2
1326,30,4,70,4270,0,0,0,1,3,6,1931,2006,0,1,1,1,0,2,4,3,267,2,0,0,544,0,5,774,0,774,0,0,1,0,3,1,6,0,4,0,3,0,0,0,0,286,0,0,0,0,0,0,5,2007,79000,2
1327,20,0,60,6600,0,0,0,1,5,9,1982,2008,0,0,0,1,0,1,4,1,208,2,0,175,816,0,5,816,0,816,0,1,1,0,3,1,5,1,4,1982,1,1,264,0,0,0,0,0,0,1,0,0,10,2008,130500,3
1328,50,1,60,10440,0,2,0,2,6,7,1920,1950,0,4,5,1,0,2,4,6,361,2,0,1017,1510,0,5,1584,1208,2792,0,0,2,0,5,1,8,2,1,1920,1,2,520,0,547,0,0,480,0,1,1,1150,6,2008,256000,6
1329,60,0,63,9084,1,0,0,0,7,5,1998,1998,1,0,0,1,0,0,4,2,8,2,0,935,935,1,5,955,677,1632,0,0,2,1,3,1,8,1,4,1998,2,2,462,0,28,0,0,0,0,0,0,0,6,2006,176500,4
1330,20,0,85,10000,0,0,0,1,8,5,2006,2006,1,0,0,2,410,0,3,2,8,2,0,1588,1588,0,5,1588,0,1588,0,0,2,0,3,1,7,1,4,2006,3,3,825,144,45,0,0,0,0,0,0,0,12,2007,227000,5
1331,80,0,55,10780,1,0,0,5,5,5,1976,1976,0,1,1,1,0,1,3,1,434,2,0,428,911,1,5,954,0,954,0,0,1,0,3,1,6,0,1,1976,1,2,576,0,0,0,0,0,0,0,0,0,7,2006,132500,3
1332,20,0,67,8877,0,0,0,1,4,6,1938,1958,0,1,1,1,0,1,2,1,237,2,0,126,816,0,5,816,0,816,1,0,1,0,2,1,3,1,1,1958,1,1,288,0,0,0,0,0,0,0,0,0,5,2009,100000,3
1333,50,1,60,7200,0,2,0,2,5,6,1938,1995,0,2,5,1,0,1,4,2,8,2,0,803,803,0,5,803,557,1360,0,0,1,1,2,1,6,0,1,1951,1,1,297,0,65,190,0,0,0,1,0,0,7,2006,125500,3
1334,160,1,24,2368,0,0,3,0,5,6,1970,1970,0,3,3,1,312,1,4,6,603,2,0,0,765,2,5,765,600,1365,0,0,1,1,3,1,7,0,4,1970,1,2,440,0,36,0,0,0,0,0,0,0,5,2009,125000,3
1335,20,0,80,9650,0,0,0,1,6,5,1977,1977,0,7,4,4,360,1,4,1,421,2,0,664,1350,2,5,1334,0,1334,0,1,2,0,2,1,6,1,4,1977,3,2,630,0,16,0,0,0,0,0,0,0,4,2009,167900,4
1336,90,0,87,9246,1,0,2,1,5,5,1973,1973,0,7,4,4,564,1,4,2,8,2,0,1656,1656,2,5,1656,0,1656,0,0,2,0,4,2,8,0,1,1973,1,2,506,0,211,0,0,0,0,0,0,0,11,2008,135000,3
1337,30,1,153,4118,1,2,0,1,4,4,1941,1950,0,2,5,1,0,1,4,2,8,2,0,693,693,3,2,693,0,693,0,0,1,0,2,1,4,0,4,0,3,0,0,0,20,0,0,0,0,0,0,0,3,2006,52500,2
1338,60,0,95,13450,1,2,0,0,7,5,2002,2002,0,0,0,1,0,0,4,5,371,2,0,216,916,0,5,920,941,1861,1,0,2,1,3,1,8,0,2,2002,3,2,492,146,91,0,0,0,0,0,0,0,6,2006,200000,5
1339,20,0,120,9560,1,2,0,1,5,7,1972,1972,1,1,1,1,0,1,2,3,109,2,0,504,864,0,5,864,0,864,0,0,1,0,3,1,5,0,4,1972,3,1,288,0,0,0,0,0,0,0,0,0,6,2006,128500,3
1340,20,0,70,8294,0,0,0,1,4,5,1971,1971,0,1,1,1,0,1,4,2,8,2,0,858,858,2,5,872,0,872,0,0,1,0,3,1,5,0,1,1974,1,4,480,0,0,0,0,0,0,2,0,0,6,2007,123000,3
1341,20,0,66,13695,0,0,0,1,6,5,2003,2004,0,0,0,1,0,0,4,5,473,2,0,300,1114,0,5,1114,0,1114,1,0,1,0,3,1,6,0,1,2004,1,2,576,0,78,0,0,0,0,0,0,0,7,2008,155000,4
1342,60,0,0,9375,0,0,0,0,8,5,2002,2002,0,0,0,4,149,0,4,2,8,2,0,1284,1284,0,5,1284,885,2169,0,0,2,1,3,1,7,1,4,2002,3,2,647,192,87,0,0,0,0,0,0,0,8,2007,228500,5
1343,50,0,57,7558,0,0,0,2,6,6,1928,1950,0,4,13,1,0,2,4,2,8,2,0,896,896,1,5,1172,741,1913,0,0,1,1,3,1,9,1,1,1929,1,2,342,0,0,0,0,0,0,0,0,0,3,2009,177000,4
1344,60,0,85,11103,1,2,0,0,7,5,2006,2006,0,0,0,1,0,0,4,2,8,2,0,728,728,0,5,728,728,1456,0,0,2,1,3,1,8,1,4,2006,2,2,440,0,0,0,0,0,0,0,0,0,7,2007,155835,4
1345,30,1,50,6000,0,0,0,1,4,4,1920,1950,1,1,1,1,0,0,4,1,70,2,0,710,960,1,2,960,0,960,0,0,1,0,2,1,5,0,1,1997,1,1,308,0,0,168,0,0,0,0,0,0,7,2007,108500,3
1346,20,0,0,20781,2,3,0,1,7,7,1968,2003,1,4,3,1,0,1,4,4,121,4,68,1203,1568,2,5,2156,0,2156,0,0,2,0,3,1,9,1,4,1968,3,2,508,0,80,0,290,0,0,0,0,0,6,2006,262500,6
1347,20,0,93,15306,1,2,0,1,8,5,2006,2007,0,0,0,2,100,0,1,5,604,2,0,1652,1732,0,5,1776,0,1776,1,0,2,0,3,1,7,1,4,2006,2,3,712,0,0,0,0,0,0,0,0,0,5,2007,283463,6
1348,20,0,0,16196,3,0,0,1,7,5,1998,1998,0,0,0,1,0,0,1,5,605,2,0,39,1482,0,5,1494,0,1494,1,0,2,0,3,1,5,1,4,1998,3,2,514,402,25,0,0,0,0,0,0,0,8,2007,215000,5
1349,70,1,50,5250,0,0,0,0,8,5,1872,1987,0,1,1,1,0,2,4,6,606,2,0,425,684,3,5,938,1215,2358,0,0,2,0,4,1,8,0,4,0,3,0,0,0,54,20,0,0,0,0,0,0,12,2008,122000,3
1350,90,0,91,11643,0,0,2,0,5,5,1969,1969,0,1,1,4,368,1,4,6,444,2,0,748,1248,2,5,1338,1296,2634,1,1,2,2,6,2,12,0,1,1969,1,4,968,0,0,0,0,0,0,0,0,0,8,2009,200000,5
1351,60,0,70,9247,1,0,0,0,6,6,1962,1962,0,3,3,4,318,1,4,3,630,2,0,539,858,0,5,858,858,1716,0,0,1,1,4,1,8,1,4,1962,2,2,490,0,84,0,0,120,0,0,0,0,3,2008,171000,4
1352,50,1,50,6000,0,0,0,2,6,9,1937,2000,0,1,1,1,0,2,4,2,8,2,0,698,698,2,5,786,390,1176,0,0,1,0,2,1,4,0,1,1999,1,2,624,210,0,0,0,0,0,0,0,0,7,2009,134900,3
1353,50,0,56,14720,1,3,0,2,8,5,1995,1996,1,0,0,4,579,0,3,5,437,2,0,1217,2033,0,5,2053,1185,3238,1,0,2,1,4,1,9,1,4,1996,2,3,666,283,86,0,0,0,0,0,0,0,3,2010,410000,9
1354,60,0,0,10316,1,0,0,0,7,5,2000,2000,0,0,0,1,0,0,4,5,607,2,0,257,992,0,5,992,873,1865,1,0,2,1,3,1,7,1,4,2000,3,3,839,0,184,0,0,0,0,0,0,0,6,2008,235000,5
1355,80,0,102,10192,1,0,0,5,7,6,1968,1992,0,1,1,4,143,1,4,2,8,2,0,570,570,1,5,1222,698,1920,0,0,3,0,4,1,8,1,4,1968,3,2,487,0,98,0,0,0,0,3,0,0,9,2006,170000,4
1356,20,0,0,9477,0,2,0,1,5,5,1966,1966,0,3,3,4,65,1,4,3,569,2,0,524,864,2,5,892,0,892,0,0,1,0,3,1,5,0,4,1966,3,1,264,0,0,0,0,0,0,2,0,0,10,2008,110000,3
1357,20,0,0,12537,1,3,0,1,5,6,1971,2008,0,0,0,1,0,1,4,5,608,2,0,344,1078,0,5,1078,0,1078,1,0,1,1,3,1,6,1,4,1971,2,2,500,0,0,0,0,0,0,0,0,0,4,2010,149900,3
1358,160,3,0,2117,0,0,4,0,6,5,2000,2000,0,1,1,4,216,0,4,5,506,2,0,378,756,0,5,769,804,1573,0,0,2,1,3,1,5,0,1,2000,1,2,440,0,32,0,0,0,0,0,0,0,6,2010,177500,4
1359,20,0,129,16737,0,4,0,1,9,5,2004,2005,1,0,0,4,66,0,3,5,609,2,0,533,1980,0,5,1980,0,1980,1,0,2,0,3,1,8,1,4,2004,2,3,770,194,45,0,0,0,0,0,0,0,9,2006,315000,7
1360,70,0,51,9842,0,0,0,0,5,6,1921,1998,0,1,5,1,0,2,4,2,8,2,0,612,612,0,5,990,1611,2601,0,0,3,1,4,1,8,0,2,1998,3,2,621,183,0,301,0,0,0,0,0,0,5,2008,189000,4
1361,20,0,124,16158,1,0,0,1,7,5,2005,2005,1,0,0,2,16,0,3,1,602,2,0,256,1530,0,5,1530,0,1530,1,0,2,0,3,1,7,1,4,2005,2,2,430,168,36,0,0,0,0,0,0,0,6,2009,260000,6
1362,50,0,0,12513,1,1,0,2,4,4,1920,2007,0,0,0,1,0,2,4,2,8,2,0,715,715,1,5,1281,457,1738,0,0,2,0,4,1,7,1,4,1920,1,1,368,55,0,0,0,0,0,0,0,0,6,2009,104900,3
1363,60,0,73,8499,1,0,0,0,6,5,2006,2007,0,0,0,1,0,0,4,2,8,2,0,616,616,0,5,616,796,1412,0,0,2,1,3,1,6,1,2,2007,2,2,432,0,36,0,0,0,0,0,0,0,3,2007,156932,4
1364,160,3,30,3180,0,0,3,0,7,5,2005,2005,0,1,1,1,0,0,4,2,8,2,0,600,600,0,5,520,600,1200,0,0,2,1,2,1,4,0,1,2005,3,2,480,0,166,0,0,0,0,0,0,0,4,2006,144152,3
1365,60,3,0,7500,0,0,0,0,7,5,2000,2000,0,0,0,1,0,0,4,5,391,2,0,281,814,0,5,814,860,1674,1,0,2,1,3,1,7,0,4,2000,3,2,663,0,96,0,0,0,0,0,0,0,1,2010,216000,5
1366,60,0,68,9179,1,0,0,0,7,5,1999,1999,0,0,0,4,158,0,4,5,451,2,0,240,873,0,5,882,908,1790,1,0,2,1,3,1,7,0,4,1999,3,2,588,0,88,0,0,0,0,0,0,0,6,2008,193000,4
1367,160,1,41,2665,0,0,3,0,5,6,1977,1977,0,6,6,1,0,0,4,1,610,4,173,36,757,0,5,925,550,1475,0,0,2,0,4,1,6,1,4,1977,3,1,336,104,26,0,0,0,0,0,0,0,7,2006,127000,3
1368,120,1,0,4435,0,0,3,1,6,5,2003,2004,0,0,0,4,170,0,3,5,342,2,0,163,848,0,5,848,0,848,1,0,1,0,1,1,4,0,4,2003,2,2,420,140,0,0,0,0,0,0,0,0,6,2009,144000,3
1369,20,0,48,10635,2,1,0,1,8,5,2003,2003,1,0,0,4,171,0,3,4,105,6,972,315,1657,0,5,1668,0,1668,1,0,2,0,3,1,8,1,4,2003,2,2,502,0,262,0,0,0,0,0,0,0,5,2010,232000,5
1370,50,0,90,5400,0,2,0,2,4,6,1920,1950,0,14,15,1,0,0,4,1,611,4,105,420,840,0,5,840,534,1374,0,0,1,0,2,1,6,0,1,1967,2,1,338,0,0,198,0,0,0,0,0,0,10,2009,105000,3
1371,80,0,80,9600,0,0,0,5,6,6,1955,1996,1,8,9,1,0,1,3,4,115,2,0,161,992,1,5,1661,0,1661,1,0,1,0,3,1,8,1,2,1955,3,1,377,0,28,0,0,178,0,1,0,0,10,2008,165500,4
1372,60,0,75,9750,0,2,0,0,7,6,1998,1998,0,0,0,1,0,0,3,5,418,2,0,133,1108,0,5,1108,989,2097,1,0,2,1,3,1,8,1,1,1998,3,2,583,253,170,0,0,0,0,0,0,0,6,2006,274300,6
1373,20,0,0,11400,0,0,0,1,10,5,2001,2002,1,0,0,4,705,0,1,5,612,2,0,1351,2633,0,5,2633,0,2633,1,0,2,1,2,1,8,2,4,2001,3,3,804,314,140,0,0,0,0,0,0,0,3,2007,466500,10
1374,60,3,85,10625,0,0,0,0,7,5,2005,2005,0,6,6,1,0,0,4,2,8,2,0,1026,1026,0,5,1026,932,1958,0,0,2,1,3,1,9,1,4,2005,2,3,936,154,210,0,0,0,0,0,0,0,7,2008,250000,6
1375,20,0,89,10991,1,0,0,1,8,5,2007,2007,0,0,0,4,80,0,1,2,8,2,0,1571,1571,0,5,1571,0,1571,0,0,2,0,3,1,7,1,4,2007,2,3,722,100,36,0,0,0,0,0,0,0,12,2007,239000,5
1376,30,0,52,6292,0,0,0,1,6,5,1930,1950,0,2,5,1,0,2,2,3,38,2,0,384,768,2,5,790,0,790,0,0,1,0,2,1,4,0,1,1925,1,1,160,0,141,0,0,0,0,0,0,0,4,2008,91000,2
1377,50,0,60,10998,0,0,0,2,5,5,1941,1960,0,2,5,1,0,1,4,6,613,1,420,156,984,0,5,984,620,1604,0,0,2,0,3,1,6,0,1,1977,1,2,660,0,68,0,0,0,0,0,0,0,7,2009,117000,3
1378,160,1,21,1953,0,0,4,0,6,5,1973,1973,0,3,3,4,408,1,4,4,614,2,0,174,483,2,5,483,504,987,0,0,1,1,2,1,5,0,1,1973,1,1,264,72,0,0,0,0,0,0,0,0,6,2006,83000,2
1379,80,0,73,9735,0,0,0,5,5,5,2006,2007,0,0,0,1,0,0,4,2,8,2,0,384,384,1,5,754,640,1394,0,0,2,1,3,1,7,0,2,2007,2,2,400,100,0,0,0,0,0,0,0,0,5,2008,167500,4
1380,30,0,45,8212,0,0,0,1,3,3,1914,1950,0,9,8,1,0,2,4,3,615,2,0,661,864,2,1,864,0,864,1,0,1,0,2,1,5,0,1,1938,1,1,200,0,0,96,0,0,0,0,0,0,6,2010,58500,2
1381,20,0,0,12925,1,2,0,1,6,7,1970,1970,0,4,4,1,0,1,2,4,616,2,0,340,1205,0,5,2117,0,2117,0,0,2,1,4,1,7,2,4,1970,2,2,550,0,42,0,0,0,0,0,0,0,5,2008,237500,5
1382,70,1,60,7200,0,2,0,0,7,7,1920,1950,1,2,5,1,0,2,4,2,8,2,0,596,596,0,5,998,764,1762,1,0,1,1,4,1,8,0,1,1989,1,2,576,36,0,221,0,0,0,0,0,0,10,2006,157000,4
1383,30,0,0,25339,0,0,0,1,5,7,1918,2007,0,2,5,1,0,2,4,2,8,2,0,816,816,0,5,1416,0,1416,0,0,2,0,3,1,7,0,4,2007,1,2,576,0,0,112,0,0,0,0,0,0,8,2007,112000,3
1384,50,0,60,9060,0,0,0,2,6,5,1939,1950,0,5,2,1,0,2,2,3,617,2,0,356,560,2,5,698,560,1258,0,0,1,0,2,1,6,0,1,1939,1,1,280,0,0,0,0,0,0,1,0,0,10,2009,105000,3
