,MSSubClass,MSZoning,LotFrontage,LotShape,LotConfig,Neighborhood,OverallQual,OverallCond,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,Foundation,BsmtQual,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtUnfSF,HeatingQC,1stFlrSF,2ndFlrSF,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,MoSold,YrSold,SaleCondition,SalePrice
1123,20,0,50,0,0,15,5,9,1,0,0,1,1,1,1,4,2,8,698,0,698,0,0,1,0,2,1,4,0,0,4,3,0,0,0,200,6,2009,0,118000
1124,80,0,0,1,0,17,7,5,0,3,3,4,1,0,3,4,2,8,384,1,812,670,0,2,1,3,0,7,1,1,4,2,2,392,100,25,7,2007,0,163900
1125,20,0,60,0,0,11,4,5,0,7,4,1,1,1,1,4,2,8,1005,2,1005,0,0,1,0,2,3,5,1,1,1,1,2,672,0,0,11,2009,0,115000
1126,120,0,53,0,0,21,7,5,1,0,0,4,0,0,3,4,2,8,1373,0,1555,0,0,2,0,2,0,7,1,1,4,2,3,660,143,20,6,2009,0,174000
1127,20,0,182,3,2,17,7,5,1,0,0,1,0,0,3,3,5,91,230,0,1530,0,1,2,0,3,0,7,1,2,4,2,3,630,144,36,11,2007,5,259000
1128,60,0,59,1,0,17,7,5,0,0,0,1,0,0,3,3,2,8,847,0,847,1112,0,2,1,4,0,8,1,2,2,2,2,434,100,48,7,2007,0,215000
1129,90,1,60,0,0,7,5,5,0,1,1,4,1,1,3,1,5,478,0,2,936,0,1,1,0,2,1,4,0,0,1,1,2,672,49,0,8,2007,0,140000
1130,50,0,65,0,0,23,4,3,0,5,4,1,1,2,1,4,4,543,500,2,1328,653,1,2,0,4,0,7,2,1,1,1,2,576,431,44,12,2009,0,135000
1131,20,0,63,0,0,4,5,5,0,3,3,1,1,0,3,2,4,544,762,2,974,0,0,1,0,3,1,5,0,0,4,3,0,0,0,28,9,2007,1,93500
1132,70,1,90,0,0,7,6,4,0,2,5,1,1,2,1,2,2,8,1008,2,1178,1032,0,2,0,5,3,8,0,0,1,1,1,205,0,48,5,2007,0,117500
1133,60,0,80,1,0,12,8,5,0,0,0,1,0,0,3,4,5,314,544,0,1142,878,0,2,1,3,0,8,1,1,4,3,2,466,0,155,6,2009,0,239500
1134,60,0,57,1,0,17,6,5,0,0,0,1,1,0,3,3,2,8,916,1,916,684,0,2,1,3,1,7,1,1,4,2,2,460,100,38,8,2007,0,169000
1135,30,1,60,0,2,8,6,5,0,2,5,1,1,2,1,4,2,8,960,2,986,0,0,1,0,2,1,5,1,2,1,1,1,180,0,128,5,2007,0,102000
1136,50,0,80,0,0,11,6,5,0,0,0,1,1,1,1,4,4,29,752,2,1032,220,0,1,0,3,1,6,0,0,4,1,1,288,0,0,4,2008,1,119000
1137,50,0,54,0,0,9,5,8,0,0,0,1,1,1,1,4,2,8,780,1,780,240,0,1,0,2,1,6,0,0,4,3,0,0,0,0,5,2010,0,94000
1138,20,0,0,1,0,4,6,5,0,7,11,1,1,0,1,1,1,281,0,2,1567,0,1,2,0,2,0,5,2,1,4,3,2,714,264,32,5,2009,0,196000
1139,30,0,98,1,0,8,5,5,0,9,8,1,1,2,1,4,4,545,270,2,1167,0,0,1,0,3,1,6,1,2,1,1,2,495,0,0,5,2007,0,144000
1140,20,0,60,0,2,11,5,7,0,3,3,1,1,1,1,2,1,546,100,2,952,0,1,1,0,2,1,4,0,0,1,1,2,840,0,0,6,2008,1,139000
1141,60,0,0,1,3,6,5,7,0,7,4,4,1,1,1,4,1,613,399,0,1088,780,1,2,1,4,0,9,1,1,4,1,2,484,448,96,10,2009,0,197500
1142,60,0,77,0,0,0,8,5,1,0,0,2,0,0,2,1,5,566,316,0,1466,1362,1,3,0,4,0,11,1,1,2,3,3,1052,125,144,4,2007,2,424870
1143,20,0,0,0,0,9,5,3,0,2,4,1,1,1,1,4,5,112,718,2,1006,0,0,1,0,3,1,5,0,0,4,3,0,0,0,24,7,2008,0,80000
1144,190,0,60,0,0,15,4,4,0,1,1,1,1,2,3,4,4,446,324,3,672,252,1,1,0,2,3,5,0,0,1,1,1,280,0,0,7,2010,0,80000
1145,50,1,52,0,0,8,5,6,0,1,1,1,1,2,1,4,2,8,1042,0,1042,534,0,1,0,3,1,8,1,2,1,1,1,225,0,0,8,2006,5,149000
1146,20,0,0,0,0,12,6,5,0,2,2,4,0,1,3,4,5,610,40,2,1298,0,1,2,0,3,0,5,1,1,4,1,2,403,165,26,5,2006,0,180000
1147,70,0,75,0,0,2,7,7,0,1,1,1,1,1,1,4,3,549,429,0,860,704,0,1,1,3,3,7,1,2,4,1,1,234,0,0,7,2009,0,174500
1148,50,1,0,0,0,7,7,7,0,2,5,1,1,0,1,4,2,8,572,2,572,539,0,1,0,2,1,5,1,2,1,1,1,288,0,0,8,2008,0,116900
1149,70,1,50,0,0,7,7,9,1,0,0,1,1,0,1,4,1,357,26,0,832,650,0,1,0,3,1,7,0,0,1,1,2,324,0,0,7,2009,0,143000
1150,20,0,57,1,0,11,6,5,0,4,7,1,1,1,1,4,2,8,932,0,932,0,0,1,0,2,0,4,1,2,4,1,1,306,0,0,11,2007,0,124000
1151,20,0,134,0,0,15,5,4,0,3,4,4,1,1,1,4,4,550,1290,2,1466,0,0,1,1,3,3,6,2,2,4,2,2,528,0,140,11,2006,0,149900
1152,20,0,90,1,0,2,6,7,0,12,13,1,1,0,1,4,1,551,230,0,1811,0,0,1,0,2,2,6,1,2,4,2,2,470,0,0,7,2006,1,230000
1153,30,1,0,0,2,13,6,8,0,2,5,1,0,2,1,3,1,552,278,0,816,0,0,1,0,2,1,5,0,0,1,1,1,432,0,0,6,2008,0,120500
1154,60,0,0,1,0,11,7,6,0,0,0,2,1,1,1,1,1,346,410,2,902,918,0,1,2,4,0,8,2,2,4,1,2,492,60,84,5,2008,0,201800
1155,20,0,90,1,2,1,5,8,0,7,4,1,0,1,3,1,1,553,280,2,1437,0,1,2,0,3,0,6,1,3,4,3,2,528,0,21,7,2007,0,218000
1156,80,0,85,0,0,11,5,8,0,4,7,1,1,0,1,1,1,451,586,1,1265,0,0,2,0,3,0,6,1,2,4,3,2,502,0,92,10,2008,0,179900
1157,120,0,34,1,0,10,7,5,0,0,0,2,0,0,3,4,5,173,410,0,1314,0,1,2,0,2,0,6,1,2,4,3,2,626,172,62,7,2009,0,230000
1158,20,0,92,0,1,5,8,5,0,0,0,2,0,0,3,4,2,8,1580,0,1580,0,0,2,0,3,0,7,0,0,4,3,3,830,0,24,6,2008,2,235128
1159,60,0,76,0,0,6,6,6,1,3,3,4,0,1,1,4,1,335,459,2,943,933,0,2,1,4,0,8,1,1,4,3,2,540,0,69,7,2008,0,185000
1160,160,0,24,0,0,20,6,5,0,7,10,1,1,1,3,4,1,379,544,3,855,601,0,2,1,3,1,7,1,1,4,1,2,440,26,0,7,2010,0,146000
1161,20,0,0,1,3,2,6,7,1,3,3,4,0,1,1,4,4,336,568,0,1640,0,1,1,0,3,0,7,1,2,1,1,2,924,108,0,11,2008,0,224000
1162,20,0,109,0,0,9,5,5,0,0,0,1,1,1,3,4,4,554,402,1,894,0,0,1,0,3,1,5,1,5,4,2,2,450,0,0,5,2007,0,129000
1163,90,0,60,0,0,9,4,4,0,7,4,1,1,1,3,3,5,555,0,2,1258,0,2,0,2,0,1,6,0,0,3,1,2,400,120,0,1,2008,4,108959
1164,80,0,0,1,1,1,5,7,0,7,4,1,1,0,3,1,1,96,289,0,1432,0,1,1,1,2,0,5,1,1,4,1,2,588,168,180,6,2007,0,194000
1165,20,0,79,1,0,10,7,5,0,0,0,2,0,0,3,4,2,8,1502,0,1502,0,0,2,0,3,0,7,0,0,4,3,2,644,0,114,9,2009,2,233170
1166,20,0,64,1,2,0,8,5,0,0,0,2,0,0,3,3,2,8,1694,0,1694,0,0,2,0,3,0,7,0,0,4,3,3,776,160,33,2,2010,0,245350
1167,60,0,58,1,0,17,6,5,0,0,0,1,1,0,3,4,5,241,173,0,959,712,1,2,1,3,1,7,1,1,4,2,2,472,0,38,2,2006,0,173000
1168,70,0,120,0,2,15,6,7,1,9,8,1,1,1,1,4,3,122,501,0,1236,872,0,2,0,4,0,7,2,1,5,1,2,540,0,0,7,2008,0,235000
1169,60,0,118,1,3,3,10,5,1,3,3,4,0,0,2,1,5,556,543,0,1831,1796,1,3,1,4,0,10,1,1,4,2,3,807,361,76,7,2006,0,625000
1170,80,0,76,0,0,4,6,6,0,7,4,1,1,1,1,3,1,557,574,2,1118,0,1,1,0,3,1,6,1,5,4,2,1,358,203,0,7,2008,0,171000
1171,20,0,76,0,0,11,6,6,1,1,1,1,1,1,1,4,1,365,599,0,1261,0,1,1,0,3,1,6,1,1,4,3,2,433,0,0,11,2008,0,163000
1172,160,3,35,1,0,5,7,5,0,1,1,1,0,0,3,4,2,8,625,0,625,625,0,2,1,2,0,5,0,0,1,2,2,625,0,54,3,2008,0,171900
1173,50,0,138,1,0,19,5,6,0,1,1,1,1,1,1,4,3,401,977,2,1636,971,0,3,0,3,2,12,1,2,4,3,0,0,122,0,3,2007,0,200500
1174,70,0,80,1,0,2,6,8,0,2,5,1,1,2,3,4,3,159,449,2,1170,1175,0,2,1,4,1,9,1,2,1,1,2,360,0,0,7,2006,0,239000
1175,50,0,85,0,0,3,8,5,1,3,3,4,0,0,3,4,5,371,983,0,2129,743,0,2,1,4,0,9,1,1,4,2,2,541,0,33,4,2007,0,285000
1176,20,0,37,1,3,4,5,5,0,3,4,1,1,1,1,4,1,558,218,2,923,0,1,1,0,3,1,5,0,0,4,1,1,264,362,0,10,2008,0,119500
1177,50,1,0,0,0,7,6,8,0,1,1,1,1,1,1,4,3,135,350,2,818,406,0,1,0,3,1,5,0,0,1,1,1,210,0,0,12,2009,0,115000
1178,50,0,54,1,1,2,5,6,0,2,5,1,1,2,1,4,2,8,731,0,820,523,0,1,1,3,1,7,1,2,1,1,1,186,192,0,7,2009,0,154900
1179,20,0,77,0,2,15,5,5,0,2,5,1,1,4,3,4,5,8,0,1,1124,0,0,1,0,3,1,5,1,2,4,3,0,0,0,36,4,2006,0,93000
1180,60,0,0,2,2,16,7,5,0,1,1,1,1,3,3,4,6,559,0,0,1298,1216,0,2,1,4,1,8,0,0,4,2,2,693,0,0,4,2006,0,250000
1181,120,1,64,1,0,2,8,5,1,6,6,2,2,0,2,1,5,560,120,0,1652,0,1,2,0,2,0,5,1,2,4,2,2,482,162,53,11,2008,2,392500
1182,60,0,160,1,2,3,10,5,1,2,11,1,0,0,2,3,5,561,300,0,2411,2065,1,3,1,4,2,10,2,1,4,2,3,813,171,78,7,2007,1,745000
1183,30,0,60,0,0,7,5,6,1,9,8,1,1,2,1,4,3,89,299,0,1130,0,1,1,0,2,1,5,1,2,1,1,2,720,229,0,6,2006,0,120000
1184,20,0,50,0,0,16,5,4,1,1,1,4,1,1,1,1,3,562,413,1,1572,0,1,1,1,3,1,5,2,1,6,3,3,995,0,263,5,2007,0,186700
1185,50,0,60,0,0,15,5,7,0,8,9,1,1,2,1,4,4,170,392,1,949,272,1,1,0,4,1,7,0,0,4,1,1,392,0,0,3,2006,0,104900
1186,190,0,107,1,2,7,3,5,0,3,3,1,1,1,4,2,4,563,538,2,1014,685,1,2,0,3,1,7,0,0,3,1,2,420,0,74,8,2009,1,95000
1187,20,0,89,0,2,3,8,5,0,13,11,1,0,0,3,4,5,564,168,0,1624,0,1,2,0,2,0,5,1,3,4,3,3,757,0,114,7,2006,0,262000
1188,60,0,68,1,0,0,7,5,0,0,0,4,0,0,3,4,2,8,831,0,831,829,0,2,1,3,0,7,0,0,4,3,2,493,144,68,7,2009,0,195000
1189,60,0,60,0,0,17,7,5,0,0,0,1,1,0,1,4,2,8,994,1,1028,776,0,2,1,3,0,7,1,1,4,2,2,442,140,60,6,2010,0,189000
1190,190,0,0,0,0,4,4,4,0,1,1,2,1,1,1,3,4,562,90,0,1622,0,1,1,0,3,1,7,1,1,6,2,4,1356,439,0,3,2007,0,168000
1191,160,3,24,0,0,5,8,5,0,1,1,4,0,0,3,4,2,8,776,0,764,677,0,2,1,2,0,5,0,0,1,1,2,492,206,0,11,2007,0,174000
1192,50,1,60,0,0,7,5,8,2,0,0,1,1,0,1,2,2,8,702,1,842,630,0,1,0,3,0,6,0,0,1,1,1,250,0,0,7,2007,0,125000
1193,120,1,0,0,1,4,6,5,1,0,0,4,1,0,2,4,5,565,341,0,1224,0,1,2,0,2,1,5,0,0,4,2,2,402,0,304,6,2009,0,165000
1194,60,0,80,0,2,9,6,7,0,3,3,2,1,1,1,4,1,224,292,2,663,689,0,1,1,4,1,7,0,0,4,2,1,299,379,36,3,2010,0,158000
1195,60,0,51,1,0,17,6,5,0,0,0,1,1,0,3,4,2,8,728,0,728,728,0,2,1,3,0,8,0,0,4,2,2,400,100,24,7,2008,0,176000
1196,60,0,58,1,0,17,7,5,0,0,0,1,0,0,3,3,2,8,879,0,879,984,0,2,1,4,0,9,1,2,2,2,3,660,100,17,11,2006,2,219210
1197,75,1,65,1,2,7,7,6,0,1,1,1,1,2,1,4,2,8,815,0,815,875,0,1,0,3,1,7,1,2,1,1,1,225,0,0,7,2006,0,144000
1198,20,0,70,0,0,0,7,5,0,0,0,1,0,0,3,4,2,8,1212,0,1212,0,0,2,0,3,0,6,0,0,4,3,2,573,356,0,6,2009,0,178000
1199,20,0,75,0,0,9,4,5,0,3,3,4,1,1,1,4,3,566,504,1,1382,0,0,1,1,3,1,6,1,5,4,1,2,459,0,82,10,2006,0,148000
1200,20,0,71,0,0,11,4,5,0,1,1,1,1,1,1,4,2,8,864,1,864,0,0,1,0,3,1,5,0,0,4,1,1,280,0,0,7,2006,1,116050
1201,60,0,80,0,2,0,7,5,0,0,0,1,1,0,3,3,2,8,866,0,866,913,0,2,1,3,0,6,0,0,4,3,2,546,198,36,3,2009,0,197900
1202,50,1,50,0,2,8,5,8,0,2,5,1,1,2,1,4,2,8,884,0,884,464,1,1,0,3,1,5,1,3,1,1,1,216,0,0,5,2009,0,117000
1203,20,0,75,0,0,0,7,5,0,0,0,4,0,0,3,4,2,8,1630,0,1630,0,0,2,0,3,0,6,1,1,4,1,2,451,74,234,10,2009,0,213000
1204,20,0,78,0,0,6,5,6,0,3,3,1,1,1,3,4,1,567,268,0,1074,0,1,1,1,3,1,6,0,0,4,3,2,495,0,88,7,2006,0,153500
1205,20,0,90,1,3,12,7,7,1,3,3,4,0,1,3,2,1,568,1496,1,2196,0,0,2,0,3,0,7,1,1,4,3,3,701,84,70,6,2009,0,271900
1206,20,4,0,0,0,12,4,4,0,3,3,1,1,1,1,4,3,244,0,2,1056,0,1,1,0,2,1,5,0,0,1,1,1,384,0,42,11,2006,0,107000
1207,20,0,70,0,0,0,6,5,0,0,0,4,0,0,3,3,5,569,1342,0,1700,0,1,2,0,3,0,7,0,0,4,3,2,544,192,23,5,2006,0,200000
1208,20,0,70,0,0,11,5,7,0,1,1,1,1,1,1,4,3,297,319,2,1283,0,1,1,0,3,1,6,0,0,1,1,2,506,0,0,10,2008,0,140000
1209,20,0,85,1,3,5,8,5,1,0,0,2,0,0,2,2,5,570,440,0,1660,0,1,2,0,3,0,8,1,2,4,3,2,500,322,50,5,2006,2,290000
1210,60,0,70,0,0,12,6,5,0,2,5,1,0,0,3,4,2,8,1055,0,1055,790,0,2,1,3,0,8,1,1,4,3,2,462,635,104,5,2010,0,189000
1211,50,0,152,1,0,17,8,7,0,2,5,1,0,3,3,3,5,571,132,1,1080,672,0,2,0,4,1,8,0,0,5,3,2,492,325,12,6,2010,0,164000
1212,30,0,50,0,0,15,4,6,1,1,1,1,1,1,1,4,3,572,328,2,672,0,1,1,0,2,1,4,0,0,4,1,1,234,0,113,8,2009,0,113000
1213,80,0,0,1,3,9,4,9,0,0,0,1,1,1,1,3,5,60,0,0,960,0,1,0,0,0,1,3,0,0,4,1,1,364,88,0,5,2006,0,145000
1214,85,0,69,1,0,11,5,5,0,1,1,1,1,1,1,3,4,431,141,2,999,0,1,1,0,3,1,6,0,0,4,1,1,300,150,72,5,2006,0,134500
1215,20,0,99,1,0,9,5,5,0,0,0,1,1,1,1,4,3,318,340,2,894,0,0,1,0,3,1,5,0,0,1,3,1,384,0,0,5,2007,0,125000
1216,90,1,68,0,0,9,6,5,0,0,0,1,1,4,3,4,5,8,0,2,1318,584,0,2,0,4,1,8,0,0,4,1,2,539,0,0,4,2010,0,112000
1217,20,3,72,0,0,5,8,5,0,6,6,2,0,0,3,2,5,478,364,0,1314,0,1,2,0,3,0,6,0,0,4,3,2,552,135,112,9,2009,2,229456
1218,50,1,52,0,0,8,4,5,0,8,9,1,1,4,3,4,5,8,0,1,672,240,0,1,0,2,1,3,0,0,4,3,0,0,0,0,7,2006,0,80500
1219,160,1,21,0,0,22,6,5,0,6,6,4,1,1,1,4,2,8,672,2,672,546,0,1,1,3,1,7,0,0,4,3,0,0,201,0,4,2006,1,91500
1220,20,0,66,1,0,11,5,5,0,2,5,1,1,1,1,4,3,132,0,2,912,0,0,1,0,2,1,5,0,0,4,1,1,288,0,0,11,2006,1,115000
1221,20,0,55,0,0,9,5,5,1,3,3,1,1,1,1,4,4,70,210,0,1211,0,0,1,0,3,1,5,1,1,4,1,1,322,0,63,8,2008,0,134000
1222,50,0,78,0,0,11,6,6,0,2,5,4,1,1,1,2,3,435,844,0,1168,678,0,2,0,3,1,7,1,2,4,1,1,315,0,0,1,2007,0,143000
1223,20,0,89,0,0,11,5,3,1,2,5,4,1,1,1,4,6,573,1380,2,2136,0,0,2,0,4,1,7,0,0,1,1,2,528,0,30,10,2006,0,137900
1224,60,0,60,1,0,17,7,5,0,0,0,1,0,0,3,3,5,400,64,0,788,702,1,2,1,3,0,8,1,2,4,2,2,388,100,75,2,2008,0,184000
1225,80,0,65,0,0,11,6,8,1,0,0,4,1,1,1,3,5,92,81,0,1138,0,0,1,0,3,1,6,0,0,4,3,1,264,224,0,6,2007,0,145000
1226,60,0,86,1,3,5,6,5,0,0,0,2,0,0,3,2,2,8,894,0,894,1039,0,2,1,4,0,9,1,2,2,2,3,668,100,18,1,2008,0,214000
1227,20,0,72,0,2,11,5,8,0,0,0,4,1,1,1,4,1,500,317,0,912,0,1,1,0,2,0,5,0,0,1,1,2,576,0,240,12,2008,0,147000
1228,120,0,65,0,2,10,9,5,1,1,1,4,2,0,2,4,5,574,162,0,1702,0,1,1,1,1,2,7,1,2,4,2,3,1052,0,72,10,2008,2,367294
1229,80,0,70,0,0,11,5,5,1,4,3,1,1,1,1,4,1,575,409,1,1507,0,0,2,0,4,1,7,0,0,5,1,1,404,0,0,8,2008,0,127000
1230,90,0,0,1,0,9,5,5,5,7,4,1,1,1,3,4,5,209,652,0,1361,1259,0,2,2,4,1,12,1,1,2,3,2,600,155,24,8,2007,0,190000
1231,90,0,70,0,0,11,5,6,1,2,5,4,1,1,1,3,1,576,303,2,1190,0,1,1,0,3,1,6,0,0,4,1,2,540,0,18,5,2006,0,132500
1232,90,0,70,0,1,11,4,5,0,3,3,1,1,4,3,4,5,8,0,2,1224,0,0,2,0,2,1,6,0,0,3,1,2,462,0,0,3,2007,0,101800
1233,20,0,0,1,0,11,5,5,1,7,4,4,1,1,1,4,3,577,188,3,1188,0,1,1,0,3,1,6,0,0,4,3,2,531,0,0,5,2010,1,142000
1234,70,4,55,0,0,23,5,6,0,1,1,1,1,0,1,3,2,8,940,2,1024,940,0,1,1,4,1,7,0,0,4,3,0,0,0,192,11,2008,1,130000
1235,70,0,96,0,0,2,5,5,0,2,5,1,1,2,3,2,2,8,747,1,892,892,0,1,1,4,1,9,0,0,1,1,1,180,203,40,7,2006,0,138887
1236,160,0,36,0,0,10,7,5,0,0,2,2,0,0,3,4,2,8,764,0,764,862,0,2,1,2,0,6,0,0,2,3,2,474,0,27,6,2010,0,175500
1237,60,0,41,2,1,0,7,5,0,0,0,1,0,0,3,4,2,8,847,0,847,1101,0,2,1,4,0,8,1,2,2,2,2,434,100,48,9,2006,0,195000
1238,20,0,63,0,0,12,6,5,0,0,0,1,0,0,3,4,2,8,1141,0,1141,0,0,1,1,3,1,6,0,0,1,1,2,484,0,0,3,2006,1,142500
1239,20,0,64,1,0,16,8,5,1,0,0,4,0,0,3,3,5,228,1048,0,1484,0,0,2,0,2,2,6,1,2,4,3,2,472,120,33,12,2007,0,265900
1240,60,0,65,0,0,0,7,5,0,0,0,4,0,0,3,4,5,142,334,0,884,884,1,2,1,3,0,8,0,0,4,3,2,543,0,63,7,2008,0,224900
1241,20,0,83,0,0,5,7,6,1,0,0,2,0,0,3,3,2,8,1689,0,1689,0,0,2,0,3,0,7,0,0,4,3,3,954,0,56,6,2007,2,248328
1242,85,0,85,0,0,6,7,6,0,7,4,4,1,1,3,1,5,578,0,2,1173,0,1,2,0,3,0,6,2,1,4,3,2,528,0,120,1,2010,5,170000
1243,20,0,107,0,0,10,10,5,0,0,0,4,2,0,2,1,5,579,690,0,2076,0,1,2,1,2,2,7,1,2,4,2,3,850,216,229,9,2006,2,465000
1244,70,0,0,1,2,2,8,7,0,4,8,1,1,0,3,4,2,8,792,3,792,725,0,1,0,3,0,7,2,2,1,1,2,400,0,0,6,2006,0,230000
1245,80,0,78,0,0,6,6,7,1,0,0,4,1,1,3,4,2,8,585,0,1140,728,0,3,1,3,1,7,1,1,2,2,2,477,268,112,1,2007,1,178000
1246,60,3,65,0,0,5,7,5,0,0,0,1,0,0,3,4,2,8,756,0,756,797,0,2,1,3,0,6,0,0,4,3,2,615,0,45,3,2006,2,186500
1247,80,0,0,1,0,4,6,5,0,3,3,4,1,1,1,3,5,424,473,2,1034,0,1,1,0,3,1,6,0,0,4,1,3,888,0,0,5,2010,0,169900
1248,75,1,60,0,0,7,6,5,0,8,9,1,1,2,3,4,3,630,416,3,1134,924,0,1,1,3,1,8,1,2,1,1,2,396,0,0,4,2008,0,129500
1249,20,0,60,0,0,11,5,7,0,1,1,1,1,1,1,4,4,581,246,2,988,0,0,1,0,3,1,6,0,0,4,1,1,276,0,80,5,2007,0,119000
1250,20,0,93,0,2,11,7,5,1,4,7,1,0,1,1,4,1,606,1045,0,2110,0,1,2,1,3,2,8,2,1,4,2,2,522,0,0,4,2010,0,244000
1251,120,0,0,1,2,10,7,5,0,0,2,2,0,0,3,4,2,8,1405,0,1405,0,0,2,0,2,0,6,1,2,4,3,2,478,148,36,3,2006,0,171750
1252,20,0,62,0,0,4,5,6,0,3,3,1,1,1,1,4,4,529,354,2,874,0,1,1,0,3,1,5,0,0,4,3,1,288,33,0,11,2009,0,130000
1253,60,0,0,1,0,1,7,7,0,2,5,1,0,1,1,1,6,582,36,2,1516,651,1,2,1,3,0,9,2,2,4,3,2,518,220,47,7,2007,0,294000
1254,60,0,60,0,0,15,7,5,0,0,0,2,0,0,3,4,2,8,746,0,760,896,0,2,1,3,0,7,1,2,2,2,2,397,178,128,7,2008,0,165400
1255,50,1,52,0,0,8,6,6,0,2,5,1,1,2,1,4,6,585,459,2,959,408,0,1,0,3,1,6,1,2,1,1,1,560,0,0,11,2007,0,127500
1256,20,0,91,1,2,3,8,5,1,3,3,4,0,0,3,1,5,583,672,0,1987,0,1,2,0,2,0,7,1,1,4,2,2,691,262,36,8,2008,0,301500
1257,30,0,56,0,2,15,5,8,0,2,5,1,1,0,4,4,2,8,864,0,864,0,0,1,0,2,1,4,0,0,4,3,0,0,0,96,7,2009,0,99900
1258,80,0,59,1,0,17,7,5,0,0,0,2,0,0,3,1,5,4,201,0,1166,0,1,2,0,2,0,5,0,0,4,2,2,400,212,0,7,2008,0,190000
1259,20,0,65,0,1,11,6,8,0,3,3,1,1,1,3,4,1,584,14,1,1054,0,1,1,1,3,1,6,0,0,4,1,2,460,180,0,7,2008,0,151000
1260,60,0,0,3,3,17,6,5,0,0,0,1,1,0,3,4,2,8,841,0,892,783,0,2,1,3,1,7,1,1,2,2,2,502,0,103,6,2009,0,181000
1261,20,0,80,0,0,11,5,6,1,1,1,1,1,1,1,4,3,297,546,1,1050,0,0,1,0,2,1,5,0,0,4,1,1,338,0,0,6,2009,0,128900
1262,50,0,0,0,0,19,4,5,0,2,5,1,1,1,1,3,2,8,1104,0,1104,684,1,1,0,5,1,8,2,1,4,1,1,304,120,0,11,2009,0,161500
1263,70,0,60,0,0,8,6,6,2,2,5,1,1,0,1,4,2,8,764,0,1060,764,0,1,0,3,1,8,1,2,1,1,2,520,0,0,7,2007,0,180500
1264,120,4,34,0,0,11,6,5,0,1,1,1,0,0,3,4,5,238,1139,0,1337,0,1,2,0,2,0,5,0,0,4,2,2,511,144,68,8,2008,1,181000
1265,160,3,35,0,4,5,7,5,1,1,1,4,0,0,3,4,5,550,241,0,713,739,1,2,1,3,0,6,0,0,1,1,2,506,0,34,3,2006,0,183900
1266,190,1,60,1,0,7,7,4,1,2,5,1,3,1,1,4,2,8,925,2,964,925,0,1,1,4,1,9,1,2,1,1,1,308,0,0,1,2007,0,122000
1267,20,0,89,1,0,16,9,5,1,9,6,1,2,0,2,1,2,8,2002,0,2018,0,0,2,0,3,2,10,1,2,4,2,3,746,144,76,5,2010,0,378500
1268,50,0,0,1,0,2,8,9,0,9,8,4,1,1,1,2,3,585,536,0,1968,1479,0,3,1,4,0,11,2,2,2,1,3,1014,314,12,5,2008,0,381000
1269,50,0,78,0,0,11,5,5,0,1,1,4,1,1,1,4,4,442,414,2,874,650,0,1,1,3,1,7,0,0,4,1,1,315,0,0,7,2007,0,144000
1270,40,0,0,0,0,19,7,6,5,7,4,1,0,0,3,1,5,610,74,2,1332,192,2,0,1,0,0,4,1,1,4,2,2,586,268,0,4,2010,0,260000
1271,20,0,0,1,0,6,6,7,1,4,7,1,1,1,1,4,2,8,1489,1,1489,0,0,2,0,3,0,7,1,2,4,3,2,462,0,0,8,2009,0,185750
1272,20,0,0,1,3,9,5,6,1,3,4,4,1,1,1,4,4,123,0,2,935,0,1,1,0,3,1,5,0,0,4,1,1,288,180,0,11,2006,0,137000
1273,80,0,124,1,2,15,6,7,0,7,4,4,1,1,1,3,1,303,300,1,1357,0,1,1,0,2,2,5,1,2,5,3,1,312,0,0,5,2008,0,177000
1274,50,0,53,0,2,2,5,6,0,2,2,1,1,0,1,4,2,8,661,0,661,589,0,2,0,3,1,8,1,2,1,1,2,552,242,0,11,2007,0,139000
1275,90,0,95,0,2,11,5,5,0,8,9,2,1,1,1,4,3,521,708,1,928,992,0,2,0,4,1,10,0,0,1,1,2,400,0,0,7,2007,0,137000
1276,60,0,0,1,3,6,6,6,0,3,4,1,1,1,1,4,4,586,130,2,735,660,0,1,1,3,1,6,1,1,4,1,2,497,294,116,12,2009,0,162000
1277,80,0,0,1,3,6,6,5,0,3,3,4,1,1,3,3,1,456,1152,3,1724,0,1,1,1,3,1,7,1,2,4,3,2,480,0,0,6,2009,0,197900
1278,60,0,75,0,0,0,8,5,0,0,0,4,0,0,3,4,5,587,324,0,1128,903,1,2,1,3,0,7,1,2,4,3,2,577,0,211,3,2008,0,237000
1279,50,2,60,0,0,13,4,4,0,1,1,1,1,1,1,4,2,8,698,2,698,430,0,1,0,2,1,6,0,0,1,3,2,528,30,0,4,2010,1,68400
1280,20,0,67,1,0,0,7,5,0,0,0,4,0,0,3,4,5,567,785,0,1573,0,1,2,0,3,0,6,0,0,4,3,2,544,0,72,3,2009,0,227000
1281,20,0,50,1,3,16,7,5,1,3,3,4,1,1,3,4,1,588,256,2,1339,0,1,2,0,2,1,6,1,1,4,2,2,484,0,58,7,2006,0,180000
