,MSSubClass,MSZoning,LotFrontage,LotShape,LandContour,LotConfig,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1231,90,0,70,0,0,0,11,0,2,5,5,6,1962,1962,1,2,5,4,120,1,0,1,1,2,3,1,576,2,0,303,1106,2,5,1190,0,1190,1,0,1,0,3,1,6,0,0,4,1,2,540,0,0,18,0,0,2,5,2006,0,0,132500
1232,90,0,70,0,0,1,11,0,2,1,4,5,1962,1962,0,3,3,1,0,1,0,4,3,2,4,5,8,2,0,0,0,2,5,1224,0,1224,0,0,2,0,2,1,6,0,0,3,1,2,462,0,0,0,0,0,0,3,2007,0,0,101800
1233,20,0,0,1,0,0,11,0,0,1,5,5,1959,1959,1,7,4,4,180,1,0,1,1,2,4,3,577,2,0,188,1188,3,5,1188,0,1188,1,0,1,0,3,1,6,0,0,4,3,2,531,0,0,0,0,0,1,5,2010,2,1,142000
1234,70,4,55,0,1,0,23,0,0,0,5,6,1911,1950,0,1,1,1,0,1,0,0,1,2,3,2,8,2,0,940,940,2,2,1024,940,1964,0,0,1,1,4,1,7,0,0,4,3,0,0,1,0,192,0,0,0,11,2008,0,1,130000
1235,70,0,96,0,0,0,2,0,0,0,5,5,1914,1950,0,2,5,1,0,1,0,2,3,2,2,2,8,2,0,747,747,1,1,892,892,1784,0,0,1,1,4,1,9,0,0,1,1,1,180,1,203,40,0,0,0,7,2006,0,0,138887
1236,160,0,36,0,0,0,10,0,4,0,7,5,2003,2003,0,0,2,2,106,0,0,0,3,2,4,2,8,2,0,764,764,0,5,764,862,1626,0,0,2,1,2,0,6,0,0,2,3,2,474,0,0,27,0,0,0,6,2010,0,0,175500
1237,60,0,41,2,0,1,0,0,0,0,7,5,2004,2005,0,0,0,1,0,0,0,0,3,2,4,2,8,2,0,847,847,0,5,847,1101,1948,0,0,2,1,4,0,8,1,2,2,2,2,434,0,100,48,0,0,0,9,2006,0,0,195000
1238,20,0,63,0,0,0,12,4,0,1,6,5,2005,2005,0,0,0,1,0,0,0,0,3,2,4,2,8,2,0,1141,1141,0,5,1141,0,1141,0,0,1,1,3,1,6,0,0,1,1,2,484,0,0,0,0,0,0,3,2006,0,1,142500
1239,20,0,64,1,3,0,16,0,0,1,8,5,2006,2006,1,0,0,4,32,0,0,0,3,2,3,5,228,2,0,1048,1476,0,5,1484,0,1484,0,0,2,0,2,2,6,1,2,4,3,2,472,0,120,33,0,0,0,12,2007,0,0,265900
1240,60,0,65,0,0,0,0,0,0,0,7,5,2003,2003,0,0,0,4,252,0,0,0,3,2,4,5,142,2,0,334,884,0,5,884,884,1768,1,0,2,1,3,0,8,0,0,4,3,2,543,0,0,63,0,0,0,7,2008,0,0,224900
1241,20,0,83,0,0,0,5,0,0,1,7,6,2007,2007,1,0,0,2,0,0,0,0,3,2,3,2,8,2,0,1689,1689,0,5,1689,0,1689,0,0,2,0,3,0,7,0,0,4,3,3,954,0,0,56,0,0,0,6,2007,1,2,248328
1242,85,0,85,0,0,0,6,0,0,4,7,6,1974,1974,0,7,4,4,81,1,0,1,3,2,1,5,578,5,168,0,1053,2,5,1173,0,1173,1,0,2,0,3,0,6,2,1,4,3,2,528,0,0,120,0,0,1,1,2010,0,5,170000
1243,20,0,107,0,0,0,10,0,0,1,10,5,2006,2006,0,0,0,4,0,2,0,0,2,1,1,5,579,2,0,690,2076,0,5,2076,0,2076,1,0,2,1,2,2,7,1,2,4,2,3,850,0,216,229,0,0,0,9,2006,1,2,465000
1244,70,0,0,1,3,2,2,0,0,0,8,7,1929,1950,0,4,8,1,0,1,0,0,3,2,4,2,8,2,0,792,792,3,5,792,725,1517,0,0,1,0,3,0,7,2,2,1,1,2,400,0,0,0,0,0,0,6,2006,0,0,230000
1245,80,0,78,0,0,0,6,0,0,5,6,7,1984,2003,1,0,0,4,74,1,0,1,3,2,4,2,8,2,0,585,585,0,5,1140,728,1868,0,0,3,1,3,1,7,1,1,2,2,2,477,0,268,112,0,147,0,1,2007,0,1,178000
1246,60,3,65,0,0,0,5,0,0,0,7,5,2005,2006,0,0,0,1,0,0,0,0,3,2,4,2,8,2,0,756,756,0,5,756,797,1553,0,0,2,1,3,0,6,0,0,4,3,2,615,0,0,45,0,0,0,3,2006,1,2,186500
1247,80,0,0,1,0,0,4,0,0,5,6,5,1976,1976,0,3,3,4,335,1,0,1,1,2,3,5,424,2,0,473,1012,2,5,1034,0,1034,1,0,1,0,3,1,6,0,0,4,1,3,888,0,0,0,0,0,0,5,2010,0,0,169900
1248,75,1,60,0,0,0,7,0,0,6,6,5,1917,1950,0,8,9,1,0,1,0,2,3,2,4,3,630,2,0,416,735,3,5,1134,924,2058,0,0,1,1,3,1,8,1,2,1,1,2,396,2,0,0,259,0,0,4,2008,0,0,129500
1249,20,0,60,0,0,0,11,0,0,1,5,7,1950,1950,0,1,1,1,0,1,0,1,1,2,4,4,581,4,96,246,876,2,5,988,0,988,0,0,1,0,3,1,6,0,0,4,1,1,276,0,0,80,0,0,0,5,2007,0,0,119000
1250,20,0,93,0,0,2,11,0,0,1,7,5,1968,1968,1,4,7,1,0,0,0,1,1,2,4,1,606,2,0,1045,2110,0,5,2110,0,2110,1,0,2,1,3,2,8,2,1,4,2,2,522,0,0,0,0,0,0,4,2010,0,0,244000
1251,120,0,0,1,0,2,10,0,3,1,7,5,2003,2003,0,0,2,2,163,0,0,0,3,2,4,2,8,2,0,1405,1405,0,5,1405,0,1405,0,0,2,0,2,0,6,1,2,4,3,2,478,0,148,36,0,0,0,3,2006,0,0,171750
1252,20,0,62,0,0,0,4,0,0,1,5,6,1968,1968,0,3,3,1,0,1,0,1,1,2,4,4,529,2,0,354,864,2,5,874,0,874,1,0,1,0,3,1,5,0,0,4,3,1,288,0,33,0,0,0,2,11,2009,0,0,130000
1253,60,0,0,1,0,0,1,0,0,0,7,7,1974,2003,0,2,5,1,0,0,0,1,1,2,1,6,582,3,1031,36,1192,2,5,1516,651,2167,1,0,2,1,3,0,9,2,2,4,3,2,518,0,220,47,0,0,1,7,2007,0,0,294000
1254,60,0,60,0,0,0,15,0,0,0,7,5,2003,2004,0,0,0,2,92,0,0,0,3,2,4,2,8,2,0,746,746,0,5,760,896,1656,0,0,2,1,3,0,7,1,2,2,2,2,397,0,178,128,0,0,0,7,2008,0,0,165400
1255,50,1,52,0,0,0,8,0,0,2,6,6,1931,1950,0,2,5,1,0,1,0,2,1,3,4,6,585,2,0,459,884,2,2,959,408,1367,0,0,1,0,3,1,6,1,2,1,1,1,560,0,0,0,0,120,0,11,2007,0,0,127500
1256,20,0,91,1,0,2,3,0,0,1,8,5,1994,1994,1,3,3,4,554,0,0,0,3,2,1,5,583,2,0,672,1986,0,5,1987,0,1987,1,0,2,0,2,0,7,1,1,4,2,2,691,0,262,36,0,0,0,8,2008,0,0,301500
1257,30,0,56,0,0,2,15,1,0,1,5,8,1922,1950,0,2,5,1,0,1,0,0,4,2,4,2,8,2,0,864,864,0,5,864,0,864,0,0,1,0,2,1,4,0,0,4,3,0,0,0,0,96,0,0,0,7,2009,0,0,99900
1258,80,0,59,1,0,0,17,0,0,5,7,5,2005,2005,0,0,0,2,182,0,0,0,3,2,1,5,4,2,0,201,856,0,5,1166,0,1166,1,0,2,0,2,0,5,0,0,4,2,2,400,0,212,0,0,0,0,7,2008,0,0,190000
1259,20,0,65,0,0,1,11,0,0,1,6,8,1969,1969,0,3,3,1,0,1,0,1,3,2,4,1,584,5,438,14,1054,1,5,1054,0,1054,1,0,1,1,3,1,6,0,0,4,1,2,460,0,180,0,0,80,0,7,2008,0,0,151000
1260,60,0,0,3,0,3,17,6,0,0,6,5,1999,1999,0,0,0,1,0,1,0,0,3,2,4,2,8,2,0,841,841,0,5,892,783,1675,0,0,2,1,3,1,7,1,1,2,2,2,502,0,0,103,0,0,0,6,2009,0,0,181000
1261,20,0,80,0,0,0,11,0,0,1,5,6,1956,1956,1,1,1,1,0,1,0,1,1,2,4,3,297,2,0,546,1050,1,5,1050,0,1050,0,0,1,0,2,1,5,0,0,4,1,1,338,0,0,0,0,0,0,6,2009,0,0,128900
1262,50,0,0,0,0,0,19,0,0,2,4,5,1957,1989,0,2,5,1,0,1,0,1,1,2,3,2,8,2,0,1104,1104,0,2,1104,684,1788,1,0,1,0,5,1,8,2,1,4,1,1,304,0,120,0,0,0,0,11,2009,0,0,161500
1263,70,0,60,0,0,0,8,0,0,0,6,6,1919,1950,2,2,5,1,0,1,0,0,1,2,4,2,8,2,0,764,764,0,2,1060,764,1824,0,0,1,0,3,1,8,1,2,1,1,2,520,1,0,0,126,0,3,7,2007,0,0,180500
1264,120,4,34,0,0,0,11,0,3,1,6,5,1998,1999,0,1,1,1,0,0,0,0,3,2,4,5,238,2,0,1139,1405,0,5,1337,0,1337,1,0,2,0,2,0,5,0,0,4,2,2,511,0,144,68,0,0,0,8,2008,2,1,181000
1265,160,3,35,0,0,4,5,0,3,0,7,5,1999,1999,1,1,1,4,218,0,0,0,3,2,4,5,550,2,0,241,691,0,5,713,739,1452,1,0,2,1,3,0,6,0,0,1,1,2,506,0,0,34,0,0,0,3,2006,0,0,183900
1266,190,1,60,1,1,0,7,1,1,6,7,4,1910,1950,1,2,5,1,0,3,0,1,1,2,4,2,8,2,0,925,925,2,1,964,925,1889,0,0,1,1,4,1,9,1,2,1,1,1,308,1,0,0,264,0,1,1,2007,0,0,122000
1267,20,0,89,1,3,0,16,0,0,1,9,5,2008,2009,1,9,6,1,0,2,0,0,2,2,1,2,8,2,0,2002,2002,0,5,2018,0,2018,0,0,2,0,3,2,10,1,2,4,2,3,746,0,144,76,0,0,0,5,2010,0,0,378500
1268,50,0,0,1,0,0,2,0,0,2,8,9,1935,1997,0,9,8,4,632,1,1,1,1,2,2,3,585,2,0,536,728,0,5,1968,1479,3447,0,0,3,1,4,0,11,2,2,2,1,3,1014,0,314,12,0,0,2,5,2008,0,0,381000
1269,50,0,78,0,0,0,11,1,0,2,5,5,1958,1958,0,1,1,4,180,1,0,1,1,2,4,4,442,2,0,414,874,2,2,874,650,1524,0,0,1,1,3,1,7,0,0,4,1,1,315,0,0,0,0,0,2,7,2007,0,0,144000
1270,40,0,0,0,2,0,19,0,0,1,7,6,1979,1979,5,7,4,1,0,0,0,0,3,2,1,5,610,2,0,74,1332,2,5,1332,192,1524,2,0,0,1,0,0,4,1,1,4,2,2,586,0,268,0,0,0,0,4,2010,0,0,260000
1271,20,0,0,1,0,0,6,2,0,1,6,7,1968,1968,1,4,7,1,0,1,0,1,1,2,4,2,8,2,0,1489,1489,1,5,1489,0,1489,0,0,2,0,3,0,7,1,2,4,3,2,462,0,0,0,0,0,0,8,2009,0,0,185750
1272,20,0,0,1,0,3,9,0,0,1,5,6,1965,1965,1,3,4,4,114,1,0,1,1,2,4,4,123,5,375,0,935,2,5,935,0,935,1,0,1,0,3,1,5,0,0,4,1,1,288,0,180,0,0,0,1,11,2006,0,0,137000
1273,80,0,124,1,0,2,15,0,0,5,6,7,1959,2006,0,7,4,4,84,1,0,1,1,2,3,1,303,2,0,300,1019,1,5,1357,0,1357,1,0,1,0,2,2,5,1,2,5,3,1,312,0,0,0,0,163,3,5,2008,0,0,177000
1274,50,0,53,0,0,2,2,0,0,2,5,6,1910,2003,0,2,2,1,0,1,0,0,1,2,4,2,8,2,0,661,661,0,5,661,589,1250,0,0,2,0,3,1,8,1,2,1,1,2,552,0,242,0,81,0,0,11,2007,0,0,139000
1275,90,0,95,0,0,2,11,1,2,0,5,5,1948,1950,0,8,9,2,567,1,0,1,1,2,4,3,521,2,0,708,928,1,2,928,992,1920,0,0,2,0,4,1,10,0,0,1,1,2,400,0,0,0,0,0,0,7,2007,0,0,137000
1276,60,0,0,1,0,3,6,0,0,0,6,6,1972,1972,0,3,4,1,0,1,0,1,1,1,4,4,586,2,0,130,723,2,5,735,660,1395,0,1,1,1,3,1,6,1,1,4,1,2,497,0,294,116,0,0,0,12,2009,0,0,162000
1277,80,0,0,1,0,3,6,0,0,5,6,5,1967,1976,0,3,3,4,359,1,0,1,3,2,3,1,456,2,0,1152,1680,3,5,1724,0,1724,1,0,1,1,3,1,7,1,2,4,3,2,480,0,0,0,0,0,0,6,2009,0,0,197900
1278,60,0,75,0,0,0,0,0,0,0,8,5,2002,2002,0,0,0,4,0,0,0,0,3,2,4,5,587,2,0,324,1128,0,5,1128,903,2031,1,0,2,1,3,0,7,1,2,4,3,2,577,0,0,211,0,0,0,3,2008,0,0,237000
1279,50,2,60,0,0,0,13,0,0,2,4,4,1920,1950,0,1,1,1,0,1,1,1,1,2,4,2,8,2,0,698,698,2,2,698,430,1128,0,0,1,0,2,1,6,0,0,1,3,2,528,0,30,0,164,0,0,4,2010,2,1,68400
1280,20,0,67,1,0,0,0,0,0,1,7,5,2002,2002,0,0,0,4,110,0,0,0,3,2,4,5,567,2,0,785,1573,0,5,1573,0,1573,1,0,2,0,3,0,6,0,0,4,3,2,544,0,0,72,0,0,0,3,2009,0,0,227000
1281,20,0,50,1,0,3,16,0,0,1,7,5,1990,1990,1,3,3,4,54,1,0,1,3,2,4,1,588,2,0,256,1309,2,5,1339,0,1339,1,0,2,0,2,1,6,1,1,4,2,2,484,0,0,58,0,90,0,7,2006,0,0,180000
1282,20,0,61,1,0,0,0,0,0,1,5,7,1977,2008,0,3,3,1,0,1,0,1,3,2,2,6,589,4,144,364,1040,2,5,1040,0,1040,0,0,2,0,3,0,5,0,0,1,1,2,484,0,0,0,0,288,0,9,2009,0,0,150500
1283,90,0,94,0,2,2,4,0,2,0,6,5,1971,1971,3,1,2,1,0,1,0,1,1,2,3,2,8,2,0,912,912,2,5,912,912,1824,0,0,2,2,4,1,8,0,0,4,3,0,0,0,128,0,0,0,0,4,2010,0,0,139000
1284,50,0,50,0,0,0,23,1,0,2,6,7,1919,1990,0,2,2,1,0,1,0,0,1,2,4,2,8,2,0,804,804,0,5,1699,748,2447,0,0,2,0,4,0,10,1,2,1,1,1,336,0,272,0,42,116,0,3,2010,0,0,169000
1285,50,1,50,0,0,0,8,0,0,2,6,6,1939,1950,0,1,1,1,0,1,2,1,1,2,4,2,8,2,0,780,780,0,1,825,587,1412,0,0,1,0,4,1,6,1,2,1,1,1,280,0,45,0,0,0,0,5,2009,0,0,132500
1286,20,0,0,0,0,0,6,1,0,1,6,5,1963,1963,1,3,3,4,451,1,0,1,1,2,4,1,65,4,81,678,1328,2,5,1328,0,1328,1,0,1,1,3,1,6,2,2,4,1,2,528,0,0,26,0,0,0,6,2010,0,0,143000
1287,20,0,0,1,2,0,19,0,0,1,5,5,1964,1964,0,2,5,3,621,1,1,1,1,2,3,3,515,2,0,812,1624,3,5,1582,0,1582,0,1,2,0,4,1,7,0,0,4,1,2,390,1,168,198,0,0,0,6,2006,0,0,190000
1288,120,0,40,1,0,0,18,0,3,1,8,5,2000,2000,0,6,6,1,0,0,0,0,3,2,4,5,590,2,0,343,1501,0,5,1659,0,1659,1,0,2,0,2,2,5,1,4,4,2,2,499,0,212,59,0,0,0,10,2009,0,0,278000
1289,60,0,86,1,0,0,10,0,0,0,8,5,2006,2006,0,0,0,2,788,0,0,0,3,2,2,2,8,2,0,1085,1085,0,5,1120,850,1970,0,0,2,1,3,2,8,1,2,2,2,3,753,0,177,74,0,0,0,10,2006,1,2,281000
1290,80,0,0,1,0,2,11,0,0,5,5,7,1964,1964,1,2,3,4,86,1,0,0,1,2,3,5,591,2,0,138,1152,2,5,1152,0,1152,1,0,1,0,3,1,6,1,2,4,3,2,484,0,227,0,0,0,0,4,2010,0,0,180500
1291,160,1,21,0,0,0,22,0,4,0,5,7,1972,1972,0,6,6,4,268,1,0,1,1,2,4,1,332,2,0,399,630,2,5,630,672,1302,0,0,2,1,3,1,6,0,0,1,1,1,264,0,185,0,0,0,0,2,2009,0,0,119500
1292,70,1,60,0,0,2,7,0,0,0,5,4,1892,1965,0,2,5,1,0,1,0,5,1,2,4,2,8,2,0,994,994,2,5,1378,994,2372,0,0,2,0,4,1,11,0,0,4,3,1,432,0,0,287,0,0,0,12,2009,0,0,107500
1293,60,0,78,0,0,0,6,0,0,0,7,5,1976,1976,0,3,3,1,0,1,0,0,3,2,4,5,592,2,0,638,832,2,5,832,832,1664,0,0,2,1,4,1,8,1,1,4,3,2,528,0,0,28,0,259,2,3,2006,0,0,162900
1294,20,0,60,0,0,0,15,0,0,1,5,7,1955,1990,1,5,4,1,0,1,0,1,1,2,4,3,593,2,0,697,864,2,5,864,0,864,1,0,1,0,2,1,5,0,0,1,1,2,572,1,0,0,0,0,0,4,2006,0,0,115000
1295,20,0,70,0,0,0,11,1,0,1,5,5,1968,1968,1,3,3,4,168,1,0,1,1,2,3,4,104,2,0,36,1052,1,5,1052,0,1052,1,0,1,1,3,1,5,0,0,4,3,1,288,0,356,0,0,0,2,11,2006,0,0,138500
1296,20,0,80,0,0,0,11,0,0,1,5,6,1963,1963,1,1,1,4,148,1,1,1,1,2,2,1,594,2,0,344,1120,1,5,1128,0,1128,1,0,2,0,3,1,6,0,0,4,3,2,525,0,192,20,123,0,1,12,2008,0,0,155000
1297,180,1,35,0,0,0,15,0,3,4,6,5,2005,2006,0,0,0,4,82,1,0,0,3,2,1,5,566,2,0,0,547,1,5,1072,0,1072,1,0,2,0,2,1,5,0,0,5,2,2,525,0,0,44,0,0,0,6,2006,1,2,140000
1298,60,0,313,3,1,2,15,1,0,0,10,5,2008,2008,1,9,8,2,796,2,0,0,2,2,1,5,595,2,0,466,6110,0,5,4692,950,5642,2,0,2,1,3,2,12,3,2,4,2,2,1418,0,214,292,0,0,0,1,2008,1,2,160000
1299,20,0,75,0,0,0,11,0,0,1,5,7,1959,1994,1,4,7,1,0,1,0,1,1,2,4,6,569,4,906,0,1246,0,5,1246,0,1246,1,0,1,1,3,0,6,0,0,4,3,1,305,0,218,0,0,0,3,5,2010,0,0,154000
1300,60,0,0,1,0,3,17,0,0,0,7,5,1999,1999,0,0,0,1,344,0,0,0,3,2,4,5,596,2,0,284,978,0,5,1005,978,1983,0,0,2,1,3,0,9,1,1,4,2,2,490,0,0,0,0,0,0,5,2009,0,0,225000
1301,70,0,0,1,1,0,2,0,0,0,6,7,1942,1950,0,2,5,1,0,1,0,1,1,2,4,4,566,2,0,224,771,3,5,753,741,1494,0,0,1,0,3,0,7,2,2,4,1,1,213,2,0,0,0,224,0,11,2009,0,0,177500
1302,60,0,92,0,0,0,3,0,0,0,8,5,1994,1994,1,0,0,4,391,0,0,0,3,2,4,5,519,2,0,425,1165,0,5,1203,1323,2526,1,0,2,1,4,0,8,1,1,4,3,3,844,0,309,78,0,0,0,12,2006,0,0,290000
1303,20,0,73,0,0,0,5,0,0,1,7,5,2005,2005,0,0,0,4,228,0,0,0,3,2,3,2,8,2,0,1616,1616,0,5,1616,0,1616,0,0,2,0,3,0,7,0,0,4,3,3,834,0,208,59,0,0,0,4,2006,0,0,232000
1304,160,1,32,0,0,0,15,0,3,0,7,5,2004,2004,0,0,0,2,117,0,0,0,3,2,4,2,8,2,0,976,976,0,5,976,732,1708,0,0,2,0,3,0,7,0,0,1,1,2,380,0,0,40,0,0,0,4,2006,0,0,130000
1305,20,0,108,1,0,2,10,0,0,1,9,5,2006,2007,1,0,0,2,300,0,0,0,2,2,4,5,597,2,0,80,1652,0,5,1652,0,1652,1,0,2,0,2,2,6,2,4,4,2,2,840,0,404,102,0,0,0,11,2009,0,0,325000
1306,120,0,48,1,0,0,10,0,3,1,7,5,2005,2006,0,0,0,2,94,0,0,0,3,2,4,2,8,2,0,1368,1368,0,5,1368,0,1368,0,0,2,0,2,0,6,1,2,4,3,2,474,0,132,35,0,0,0,9,2006,1,2,202500
1307,20,0,60,0,0,0,0,0,0,1,5,5,1994,1995,0,0,0,1,0,1,1,0,3,1,4,1,598,2,0,244,990,0,5,990,0,990,1,0,1,0,3,1,5,0,0,1,1,2,480,0,0,64,0,0,0,5,2009,0,0,138000
1308,20,1,100,0,0,0,7,0,0,1,5,7,1948,2005,0,1,1,1,0,1,0,1,1,2,4,5,313,3,608,172,924,0,5,1122,0,1122,1,0,1,0,2,0,6,0,0,4,1,2,528,0,0,36,0,0,2,5,2008,0,0,147000
1309,20,0,0,0,0,0,12,0,0,1,6,5,1991,1991,0,3,3,4,88,1,0,1,3,2,4,5,66,2,0,78,1278,1,5,1294,0,1294,1,0,2,0,3,0,6,0,0,4,3,2,496,0,112,51,0,0,2,6,2008,0,0,179200
1310,20,0,100,0,0,0,2,7,0,1,7,8,1959,2002,0,4,3,1,0,0,1,0,3,2,3,5,599,2,0,496,1902,2,5,1902,0,1902,1,0,2,0,3,2,7,2,1,4,2,2,567,0,0,207,162,0,0,5,2010,0,0,335000
1311,20,0,68,0,0,0,0,0,0,1,7,5,2005,2007,0,0,0,4,80,0,0,0,3,2,4,5,600,2,0,349,1274,0,5,1274,0,1274,1,0,2,0,3,0,6,0,0,4,3,2,508,0,264,98,0,0,0,1,2007,1,2,203000
1312,60,0,0,1,0,0,3,0,0,0,8,5,1990,1990,0,2,5,4,336,0,0,0,2,2,4,5,601,2,0,971,1453,0,5,1453,1357,2810,0,0,2,1,4,0,9,1,4,4,3,2,750,0,500,0,0,0,0,6,2007,0,0,302000
1313,60,0,108,1,0,2,3,0,0,0,9,5,1999,1999,0,0,0,4,165,0,0,0,3,2,4,2,8,2,0,1393,1393,0,5,1422,1177,2599,0,0,2,1,4,0,10,1,1,2,2,3,779,0,668,30,0,0,0,5,2010,0,0,333168
1314,20,0,60,0,0,0,15,0,0,1,4,6,1954,1954,1,2,5,1,0,1,0,1,1,2,4,3,5,2,0,216,948,0,5,948,0,948,1,0,1,0,3,1,5,1,1,1,1,1,280,0,0,36,0,0,0,10,2007,0,0,119000
1315,60,0,85,0,0,0,11,0,0,0,6,5,1969,1969,0,3,3,1,0,1,0,1,4,2,2,1,444,5,276,176,952,2,5,1092,1020,2112,0,0,2,1,4,1,9,2,2,4,1,2,576,0,280,0,0,0,0,6,2008,0,0,206900
1316,20,0,61,1,0,0,0,0,0,1,8,5,2008,2008,0,0,0,2,270,0,0,0,2,2,1,2,8,2,0,1622,1622,0,5,1630,0,1630,1,0,2,0,3,2,8,1,2,4,3,3,860,0,172,42,0,0,0,1,2009,0,0,295493
1317,120,3,47,0,0,2,5,0,3,1,7,5,2006,2007,0,0,0,1,0,0,0,0,2,1,4,2,8,2,0,1352,1352,0,5,1352,0,1352,0,0,2,0,2,0,5,1,2,4,3,2,466,0,0,241,0,0,0,4,2007,1,2,208900
1318,20,0,0,2,0,3,0,0,0,1,8,5,2001,2002,1,0,0,4,178,0,0,0,3,2,1,2,8,2,0,1753,1753,0,5,1787,0,1787,0,0,2,0,3,0,7,1,1,4,3,3,748,0,198,150,0,0,0,8,2006,0,0,275000
1319,20,0,75,0,1,0,15,0,0,1,4,5,1954,1954,1,2,5,4,132,1,0,0,1,2,4,1,554,2,0,372,864,0,5,948,0,948,0,0,1,0,3,1,5,0,0,4,1,1,248,0,0,0,0,0,0,2,2007,0,0,111000
1320,20,0,70,0,0,0,11,0,0,1,6,3,1957,1957,1,4,7,1,0,1,0,1,1,2,4,1,602,4,661,628,1478,1,5,1478,0,1478,1,0,1,1,3,1,6,2,2,4,3,2,442,0,114,0,0,216,0,6,2009,0,0,156500
1321,20,0,0,1,0,2,8,1,0,1,3,6,1949,1950,1,0,0,1,0,1,0,1,3,2,4,5,8,2,0,0,0,2,5,720,0,720,0,0,1,0,2,1,4,0,0,1,1,1,287,0,0,0,0,0,0,7,2008,0,0,72500
1322,60,0,107,1,0,0,3,0,0,0,7,5,1992,1992,0,3,3,1,0,0,0,0,3,2,4,5,356,2,0,76,750,0,5,1061,862,1923,1,0,2,1,3,0,8,1,1,4,3,2,564,0,240,39,0,0,0,6,2010,0,0,190000
1323,30,0,50,0,3,0,8,0,0,1,4,7,1940,1950,1,0,0,1,0,3,0,1,1,2,4,6,29,2,0,140,420,1,5,708,0,708,0,0,1,0,2,3,5,0,0,4,3,0,0,0,164,0,0,0,0,12,2009,0,0,82500
1324,20,0,75,0,0,0,5,0,0,1,8,5,2006,2007,0,0,0,4,428,0,0,0,2,2,3,2,8,2,0,1795,1795,0,5,1795,0,1795,0,0,2,0,2,0,7,1,2,4,3,3,895,0,0,49,0,0,0,2,2007,1,2,147000
1325,30,1,40,0,0,0,13,0,0,1,4,4,1922,1950,0,8,9,1,0,1,0,2,1,3,4,2,8,2,0,796,796,3,5,796,0,796,0,0,1,0,2,1,5,0,0,4,3,0,0,1,0,0,100,0,1,1,2008,0,0,55000
1326,30,4,70,0,1,0,15,0,0,1,3,6,1931,2006,0,1,1,1,0,1,0,2,1,2,4,3,267,2,0,0,544,0,5,774,0,774,0,0,1,0,3,0,6,0,0,4,3,0,0,0,0,0,286,0,0,5,2007,0,0,79000
1327,20,0,60,0,0,0,4,0,0,1,5,9,1982,2008,0,0,0,1,0,0,1,1,1,2,4,1,208,2,0,175,816,0,5,816,0,816,0,1,1,0,3,0,5,1,4,4,1,1,264,0,0,0,0,0,1,10,2008,0,0,130500
1328,50,1,60,0,0,2,7,0,0,2,6,7,1920,1950,0,4,5,1,0,0,1,2,3,2,4,6,361,2,0,1017,1510,0,5,1584,1208,2792,0,0,2,0,5,1,8,2,1,1,1,2,520,0,0,547,0,480,1,6,2008,0,0,256000
1329,60,0,63,1,0,0,17,0,0,0,7,5,1998,1998,1,0,0,1,0,1,0,0,3,2,4,2,8,2,0,935,935,1,5,955,677,1632,0,0,2,1,3,1,8,1,1,4,2,2,462,0,0,28,0,0,0,6,2006,0,0,176500
1330,20,0,85,0,0,0,5,0,0,1,8,5,2006,2006,1,0,0,2,410,0,0,0,3,1,3,2,8,2,0,1588,1588,0,5,1588,0,1588,0,0,2,0,3,0,7,1,2,4,3,3,825,0,144,45,0,0,0,12,2007,0,0,227000
1331,80,0,55,1,0,0,0,0,0,5,5,5,1976,1976,0,1,1,1,0,1,0,1,1,2,3,1,434,2,0,428,911,1,5,954,0,954,0,0,1,0,3,1,6,0,0,1,1,2,576,0,0,0,0,0,0,7,2006,0,0,132500
1332,20,0,67,0,0,0,15,0,0,1,4,6,1938,1958,0,1,1,1,0,1,0,1,1,2,2,1,237,2,0,126,816,0,5,816,0,816,1,0,1,0,2,1,3,1,2,1,1,1,288,0,0,0,0,0,0,5,2009,0,0,100000
1333,50,1,60,0,0,2,13,0,0,2,5,6,1938,1995,0,2,5,1,0,1,0,1,1,2,4,2,8,2,0,803,803,0,5,803,557,1360,0,0,1,1,2,0,6,0,0,1,1,1,297,0,0,65,190,0,1,7,2006,0,0,125500
1334,160,1,24,0,0,0,22,0,3,0,5,6,1970,1970,0,3,3,1,312,1,0,1,1,2,4,6,603,2,0,0,765,2,5,765,600,1365,0,0,1,1,3,1,7,0,0,4,1,2,440,0,0,36,0,0,0,5,2009,0,0,125000
